,unique_id,current_price,predicted_price,pricing,Mouth,Background,Fur,Clothes,Eyes,Hat,Earring,image_url,contract_address,collection_name,timestamp
275,BoredApeYachtClub3913,79.8,93.81949999999998,underpriced,Phoneme Vuh,Aquamarine,Cream,Tanktop,Bored,Spinner Hat,Silver Stud,https://lh3.googleusercontent.com/L2y_osCdg5bQ5mxNd8nXK778sa8T5oGL89chsPi5BbvlEF6WAMpSPo1CQcJDW9pSo5XwzKDuNzgEio8WF3jY0KFI247Hmp8q_GkG,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:06:00.129564
276,BoredApeYachtClub3914,95.01,102.665,underpriced,Grin Diamond Grill,Gray,Black,,Blindfold,Vietnam Era Helmet,,https://lh3.googleusercontent.com/WERp6Dx06EDseBQ6mUf4B3uQR9O8cS9q-d_50RjzwZA1qaE5CWMPPNSejZhku6CmXKVrQxQyrNHsTfIn7V6H4p6qkWCL8cl6_xycAPE,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:06:04.342338
277,BoredApeYachtClub3918,165.0,213.094,underpriced,Bored,Purple,Black,Hip Hop,Closed,Irish Boho,,https://lh3.googleusercontent.com/nxwJaejpPjRMmKRQJEK3xM8V8UJJR632vnKVswVG5X4z8YP3VK6EmSR9pQNJNy1Ayk_j34Tx4r0oEphY2oS5GZ5bdQ9LbHWBh7AiCg,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:06:17.843158
278,BoredApeYachtClub3924,95.01,95.01,fairly priced,Grin Gold Grill,Orange,Golden Brown,,3d,Vietnam Era Helmet,Gold Stud,https://lh3.googleusercontent.com/T4XsqkMEib5HEDERIY8r2TRTfILhNlCPtNBYE1Mk0r4QhzuWezff_Cn6C1gPP7M_Dr3Z77sJBdhEKeNTZ_NDP_EqoRsuJTecNLmW0g,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:06:41.229853
279,BoredApeYachtClub3927,96.69,122.5915,underpriced,Discomfort,Orange,Golden Brown,Caveman Pelt,Bored,,,https://lh3.googleusercontent.com/NTXcRTUX5CpSfObuJPW-8QdszvX3hCSQu9jU9n8MS8d-fT_ciimNl7pvOJyz59F8MtP_HKtXYWoSD6aFtYnt9IzCHkJ9_Ltm1vCb-T0,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:06:46.548106
280,BoredApeYachtClub3930,73.12,77.70449999999998,underpriced,Bored,Orange,Tan,Wool Turtleneck,Cyborg,Baby's Bonnet,,https://lh3.googleusercontent.com/yyePecq17eqtFNFiEfPwkS8bj6Tjf0U0cgUSiOyhQ8b-_lkavkHUiP5RYJ9EUY5sD6kF8U9GNhZUc-j1z8Qoiu7XcuRRbR0MTXzPOw,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:06:51.473059
281,BoredApeYachtClub3931,73.12,75.71399999999997,underpriced,Phoneme  ooo,Gray,Brown,Lumberjack Shirt,Robot,Fisherman's Hat,Silver Hoop,https://lh3.googleusercontent.com/4_kUZOdGIvHSmYPzO7RAyHX8bUYswPFBUNlVYsGREMD5gzIhcUol532OVqp-8SzxnkDY9CJwu5iaA-lqMVsOb9oaMuFlK3o-5_Stxw,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:06:53.064171
282,BoredApeYachtClub3936,73.12,93.15199999999997,underpriced,Bored Unshaven Cigar,Blue,Zombie,Tie Dye,Bored,Vietnam Era Helmet,,https://lh3.googleusercontent.com/SU4mjfH7JG-m1H1xc-0ChC25Jpvj5cTHl71AEyWBIn2PobSgsrKcapFgPuKfR879Ed3W3zyg4BdbupCjWp16DVoTeZekKBL8a6-HDw,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:07:01.599448
283,BoredApeYachtClub3939,100.0,99.7785,overpriced,Dumbfounded,Yellow,Dark Brown,Navy Striped Tee,Crazy,,Silver Stud,https://lh3.googleusercontent.com/zMuzMMCQ9QXKM047UEy5IT76sETWoZX5F0xEl2G42GF0t8SROFzdz0Na0NkMm2CTp1QdZZcVbVkcCmawGi4cVh_uE-CBcIDbliSFdQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:07:06.476407
284,BoredApeYachtClub3942,125.01,263.6335000000001,underpriced,Phoneme Wah,Yellow,Black,Stunt Jacket,Hypnotized,King's Crown,,https://lh3.googleusercontent.com/ynOnZRLGIbXGwBLR25BN8250AmKkw1d4Nb7ZF95H7SuPY5hscHoNfdpCg0yoOBciAfNmc0_hptH41PUaNZDVdzBomYj1iXAzgJdsuuA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:07:11.744194
285,BoredApeYachtClub3947,73.12,114.21699999999996,underpriced,Bored,Gray,Pink,Biker Vest,Heart,Stuntman Helmet,Silver Stud,https://lh3.googleusercontent.com/VGOrp5iKafNMJJHVkK0qH8IbE3-Ag57H3nSmbUScuJ4_e9R2TSCMB5hslYAjtNLIwBMTmTd8MLq9IcRYSCfd5F1qC-5OK7TDcygwlA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:07:19.675011
286,BoredApeYachtClub3952,171.0,127.87750000000001,overpriced,Tongue Out,Gray,Cream,,Robot,Short Mohawk,,https://lh3.googleusercontent.com/kzAHltcGSCdJwCqkLXAYOsn86bt_BlGIfCosuq1Za4U_N1jIteG4KLHhdVsBSVWTBooeun37v-MusQCTXVbZxi7wLaMSVyL719n-Ag,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:07:27.824201
287,BoredApeYachtClub3955,73.12,86.59049999999998,underpriced,Tongue Out,New Punk Blue,Dark Brown,Hip Hop,Bored,S&m Hat,Silver Stud,https://lh3.googleusercontent.com/OGLsj3BejiJn7igclWryzTivVsxjDELlL_9XdVbdAnEoj04hMvZmRZeRAc_DSERe1UIcOmzi8llC6kY4dvFKuN5HsM3fj4QwsLkUkA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:07:32.664571
288,BoredApeYachtClub3962,85.01,88.14249999999998,underpriced,Grin Multicolored,Army Green,Golden Brown,Black T,Sad,Beanie,Gold Stud,https://lh3.googleusercontent.com/4YJMSB-e63jmYV7wk3UUgo_m918FoDAVB8n8viJKPXpB-zxumQ4jWgIRBZVJuZgNfJkllkZwNsiMv99i0sOWYcAmeA_CXKhZ1LDdfw,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:07:43.837645
289,BoredApeYachtClub3965,188.88,154.353,overpriced,Phoneme Vuh,New Punk Blue,Brown,Tuxedo Tee,Closed,Stuntman Helmet,,https://lh3.googleusercontent.com/6MOh4UqAuRasRoM5vQm2q8ZpMRet28YwVdQH5z0k-e3IrX8asEefHlaJ2f73_xkAzjtoGMFAl6blIIRZzpgeunS0_6jHu-_Lgu8u,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:07:48.673895
290,BoredApeYachtClub3969,90.01,90.5565,underpriced,Bored Unshaven,Army Green,Brown,Space Suit,Blindfold,Army Hat,,https://lh3.googleusercontent.com/YP1bCxOkkB9pOXQLXJIBKGwjD3NQFdY2pxRCb4qW8EfaaEl6Q755_24XpitW5akFxc2sd1tOUVimCOhg6Psoo-ETevbgQVJd20eAHA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:07:54.839063
291,BoredApeYachtClub3970,73.12,77.5655,underpriced,Bored Cigarette,Aquamarine,Death Bot,Striped Tee,Sleepy,Commie Hat,Silver Hoop,https://lh3.googleusercontent.com/XYrgAXxqs7olCoQVdOyBs9iy3lA9rQAPO0kUWpRij_telyGuaQEbhouajhl09gjebdDp69ajXWGLB3RZX9nGx_aynlJwdP4RQtWStA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:07:56.504932
292,BoredApeYachtClub3973,110.0,106.251,overpriced,Grin,Purple,Tan,Biker Vest,Sad,Spinner Hat,,https://lh3.googleusercontent.com/owxiAEQVak9j3OWhRPHXT-3-MvCnnfjBYe5XT87i6EPv2mYBLjmGP4NhB23foJwWz_LCg_GMTHSIDa6IJjm5rPnenNHs8P23U6CV,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:08:01.129197
293,BoredApeYachtClub3974,84.3,84.16649999999997,overpriced,Grin,Orange,Robot,Sleeveless T,Closed,S&m Hat,Gold Hoop,https://lh3.googleusercontent.com/EBFPbmckiOspP7nGgSxoiQljKFeQF1gA2XOwddR0xctsg6XlMOW2R9rNVPFXoUUDsdW9xNRQaiZm_WOnuec6DEwHgu8CmQa3C8RnNg,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:08:02.982119
294,BoredApeYachtClub3976,86.3,89.68149999999997,underpriced,Bored Unshaven Cigarette,Gray,Death Bot,Sailor Shirt,Bored,Short Mohawk,,https://lh3.googleusercontent.com/wx1LtbuxItTzsPFGH2l4u5hELSiWj69S6GcjcESidwL7WNrnyGdJg63Ie6ZLX-eiYIKMdGD2uG99Nd9_Ex_dP7yg0HFHC3YUjcTyh0o,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:08:06.136596
295,BoredApeYachtClub3991,85.01,85.2575,underpriced,Grin Multicolored,Yellow,Golden Brown,Wool Turtleneck,Crazy,Sea Captain's Hat,,https://lh3.googleusercontent.com/hepY2OioFC-CTac5xoMZksc2miUroRtPdObDu_lrQLVXY6uK_rOtN9MrvI--ii4sXyBqd9DorLREsWJlbD8gd2tOLGtepRme2Q-vcw,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:08:29.231644
296,BoredApeYachtClub3993,125.0,123.52399999999997,overpriced,Grin,Orange,Brown,Tuxedo Tee,Heart,Cowboy Hat,,https://lh3.googleusercontent.com/9IgecZpfFRumL6-ILmKQKqYdMa4iSmIYuxGgODSUrbygYS5BCM75ZTF1TYZk2LzAKOoBYdaixY30aUtCdtm1BqP70jOv1hV5QKy0,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:08:32.506828
297,BoredApeYachtClub4004,130.0,117.0675,overpriced,Bored,Yellow,Dmt,Navy Striped Tee,Bored,Fez,,https://lh3.googleusercontent.com/Omlvnoh7gpnHc84Rhl1-R2kgSODW7jBNIoxLnjLWGUqT8GDEwrG_Pbl1tUPHBcaSgnu9QRZ_Ng7ABElDX7-JdXJNrhmPq_VvlXt7tg,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:29:56.726036
298,BoredApeYachtClub4006,73.12,99.95899999999999,underpriced,Bored,Aquamarine,Dark Brown,,Cyborg,Army Hat,Silver Stud,https://lh3.googleusercontent.com/CiLTxoK_Jmoa2QnuFyPktHUjnGE7AYOz9P2BCOeuQUMXdS_lZUVbxl3IyXerbfNBSHao_eCEenmwfwD6NvHwhPUdW4SMfVhkRRTXoyo,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:30:00.072396
299,BoredApeYachtClub4010,73.12,86.0885,underpriced,Phoneme Vuh,New Punk Blue,Gray,,Sad,Safari,Gold Stud,https://lh3.googleusercontent.com/DM0Y_wnY5Phnvw8IubiznbwwD7MBjNRILVvhE5fbGDsvVPNtFfUsNRZXS3w0nhGlMS7oooR91wNPVKnjafEH4PF2V5n6gnS1PaZ7DQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:30:06.350379
300,BoredApeYachtClub4018,95.01,93.8705,overpriced,Grin Gold Grill,New Punk Blue,Brown,,Blindfold,Short Mohawk,,https://lh3.googleusercontent.com/-Db5q9v8XF1zafvX4KiJGy1273pexo1_SG1WmoCbXVlkJQXAPBLz9Opn6_VujNmLXrON52ElKQeLjbGpDjE-1P_YUdBYN_LVE4O2T70,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:30:19.549935
301,BoredApeYachtClub4023,420.69,336.8859999999999,overpriced,Rage,Orange,White,Leather Jacket,Sad,Bowler,,https://lh3.googleusercontent.com/TtLendz5qbKjbX-VgqUmN3BZgh0gnqSQxV1QHLpwGoZq3WvR-GApjDJfor_-dDTAFFdJRPgUdsuYlHUpT2aRN2Ryto_CpSc-lSD_,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:30:27.371471
302,BoredApeYachtClub4024,86.3,79.99599999999998,overpriced,Phoneme Vuh,Orange,Death Bot,,Bored,Seaman's Hat,,https://lh3.googleusercontent.com/J8xy6qs7ZwHXNmW-SxeKsIF_xh90_yyGq-g4Xn51LOK_dJZ0Z_pEBoL_3jr0yPSedhVQCXkjMfOCzgIexNDvLSft7pL3BiWfY2H3wp8,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:30:28.976210
303,BoredApeYachtClub4025,84.3,147.3545,underpriced,Bored,Blue,Robot,,Robot,,,https://lh3.googleusercontent.com/aalrZNXn8HRYWDFrej6zMw7z5fInhz39NOH96YaJvzcSg_M885SvutigyA0H8Nf2jUfNhZWYpZI00Fqn0Hae7ygh-U4_k8BxXQ3hLEw,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:30:30.681863
304,BoredApeYachtClub4026,73.12,75.89099999999999,underpriced,Phoneme Oh,Purple,Black,Striped Tee,Scumbag,Fez,Silver Hoop,https://lh3.googleusercontent.com/yXsAAMoRbm-JCQGrzpSGVldj5q5mgiLytwofP4n_bcxnQ3DqELrxB8UQvHqUgiC6oZwAnc0VvKJYfOaDjEl0GRS2Qwn4uCcnQdSWrA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:30:32.250384
305,BoredApeYachtClub4027,73.12,95.97799999999998,underpriced,Bored,Blue,Cream,Bayc T Red,Wide Eyed,Faux Hawk,Silver Hoop,https://lh3.googleusercontent.com/FHeIl9HnPGq-IfXJww_Vgl5eOQ_A-Ixtw_KFloMjiJU_RNoeFXVJKJB-GMxCvr1yAI75Z9RF2pj2PEHRhTTTX8BhtM7SJpcSZ6E5ww,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:30:33.836335
306,BoredApeYachtClub4030,73.12,76.96399999999997,underpriced,Rage,Yellow,Brown,Guayabera,Closed,Seaman's Hat,Gold Hoop,https://lh3.googleusercontent.com/uLO1spjLFwyZtO5I4DwaU4NJ3YJum6PWM1s86lRaEQEGMUHXDWjgC7quI6do6JZXdeXbiFs33AkRRbUuDNFItv7p_sC3ORS6g4dkAQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:30:39.899324
307,BoredApeYachtClub4031,84.3,84.85249999999998,underpriced,Small Grin,Yellow,Robot,Stunt Jacket,Eyepatch,Vietnam Era Helmet,Gold Stud,https://lh3.googleusercontent.com/ksHRNepsDCOvG95iYnZNaqSBVyxJY7ZZX0dlrDKBKZ442KkTOv0yUPfsz39xz1OEgESJgnQuQlzur4v704WX2jYk-jG5FTyy8mUS,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:30:41.594820
308,BoredApeYachtClub4032,80.0,136.4615,underpriced,Discomfort,Army Green,Black,Leather Jacket,Bored,Horns,,https://lh3.googleusercontent.com/J0MNE2OmoGW8d-adnj81-eWzFHk7ShSGDCj_dF9f2o62xMGkd1CdoY7QlLWTwpFtu_Qc9KqpJi1KhU9uGBd5G4crDQouBcIDY7KgzuM,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:30:43.311746
309,BoredApeYachtClub4044,85.01,91.664,underpriced,Grin Multicolored,New Punk Blue,Red,Tanktop,Bored,Bayc Flipped Brim,,https://lh3.googleusercontent.com/oI56ylxDIeM9EJktWgdKfXBI9HCBfvBbcqTjLN8sMOeVXQFeCENPeC4c-xAMJVCIhLF-DjEohxlH7OcA87wWLm-b34PvGQAmY0MG,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:31:02.641163
310,BoredApeYachtClub4046,95.01,110.33950000000002,underpriced,Grin Gold Grill,Purple,Cream,Sailor Shirt,Scumbag,Short Mohawk,Gold Hoop,https://lh3.googleusercontent.com/ffGyX3cnFBUNUUJK2XCK9QG1EkS3933MCXUdscN2zKr_u0EBp4n-86eVDmfyXkMhJyxfc4PQ9qCQJAURmXcsrKJ03BitkbM41LntNg,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:31:05.928807
311,BoredApeYachtClub4052,106.69,101.88300000000004,overpriced,Bored Unshaven,Army Green,White,Striped Tee,Bored,,,https://lh3.googleusercontent.com/4wWvwngAV2NDniAEIDlqDAByb_iV7Ky6vkbIk1ffOVYn75XoK_o_iYeJ5iyoLCqMdEa62myh5Fw4YG4oIJAqR9f_0UQqW769agkL,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:31:15.746948
312,BoredApeYachtClub4053,70.0,126.96799999999999,underpriced,Bored,Gray,Black,Cowboy Shirt,Bored,Halo,,https://lh3.googleusercontent.com/YF1svfoE_8E1-7y78dT3tUiBMDOQ5bWgTbxd7uVk2SGedjae3w0vuBapQa12lBLtTDYys5264KuHC0H0aiXWNYg3lSzMeLt8SWJ_,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:31:17.468948
313,BoredApeYachtClub4054,73.12,79.87449999999997,underpriced,Discomfort,Army Green,Dmt,Lumberjack Shirt,Blindfold,Beanie,,https://lh3.googleusercontent.com/doCGbnqNpO4S85i6175WxdnJvdvjysB6o1bhkCghBlifC03-H01yxdKxIX4dzzL8RbzjeiDMcurA4VX46AiLauJHFBW0gmmJ9bssNP4,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:31:19.100744
314,BoredApeYachtClub4055,73.12,80.15299999999999,underpriced,Phoneme Wah,New Punk Blue,Brown,Bandolier,Sunglasses,Fisherman's Hat,Silver Stud,https://lh3.googleusercontent.com/imcc5Z262xx9sgEiqmTZU8ZhFpcZKeOt9VwqzqyEjiw3hb1eR4fz-Nf35YaYNyLCW7286Lwt0qrQXoBjZ4nE9can7-Spuk7GW_OkhA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:31:20.687013
315,BoredApeYachtClub4066,125.01,149.041,underpriced,Dumbfounded,Orange,White,Hip Hop,Sleepy,King's Crown,,https://lh3.googleusercontent.com/uieRBXVFuPukWEIsaPkYAhQgx76t0MUiFzOR1TQqM0AxAb884H2BuyotZ0ZXif9iWerUxnkmF9WQcGzsasch8aQ-Gxk_Q4LBlDsfyA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:31:38.354629
316,BoredApeYachtClub4068,139.0,123.04400000000001,overpriced,Phoneme L,Gray,Pink,,Bored,Bayc Hat Red,Silver Stud,https://lh3.googleusercontent.com/UAuNiv989ZdmObBlWFBMKmABvdFNoRicydzTQw3g9-siH1Td55GbN8byjvFkBEKKDIpO9HaBJe5ymNEsJNFPvEq-CX_J0iBx-sSU,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:31:41.942721
317,BoredApeYachtClub4069,88.0,113.799,underpriced,Bored,Orange,White,,Heart,,,https://lh3.googleusercontent.com/v6rMpQNfcXaoLXOJFHPVexcQI2XZugbt_TfTplN__0mFtMCIPw6cMgGvCXPANMmTXHWgbk3XTHyyvaHpllrFxUFGqmRmfBbkFtDt,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:31:43.494568
318,BoredApeYachtClub4074,73.12,76.30299999999997,underpriced,Bored Unshaven Cigarette,New Punk Blue,Brown,Navy Striped Tee,3d,Girl's Hair Pink,Silver Hoop,https://lh3.googleusercontent.com/esiTc5kg9AL5Qb5wJUtlSVJarGIP5abJd6k7va-AbUszKAJr-PFc4IJgGJWjOaFNr8n3ucdRC9HNA8w3-0aybeuSIxGhYujBmrMTSw,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:31:51.032091
319,BoredApeYachtClub4075,95.01,101.816,underpriced,Grin Gold Grill,Gray,Brown,Sleeveless Logo T,Sunglasses,Sea Captain's Hat,,https://lh3.googleusercontent.com/6ql2jyL5TW8Wh6RrkVhqeDAC8LwhmWt5VEUwzlUsjQGjPFJF4kWvvS3YjqyLWapoj41I1-v0RdNRWfI4ofetbWJDtHW1jCKmlgxX,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:31:52.744402
320,BoredApeYachtClub4084,73.12,151.05949999999999,underpriced,Discomfort,Yellow,Brown,Hawaiian,Sleepy,Baby's Bonnet,Silver Stud,https://lh3.googleusercontent.com/SfttwWjSWwW1e6E26OCQC70c2sriZh3CRPTugQN-hcolBVZ1O0ZJJ7-LxfGrInY7ztUci_zEqEJU7zuBvxQel7Q10iTxOo0-bCsgdQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:32:06.902525
321,BoredApeYachtClub4087,84.3,83.96699999999997,overpriced,Bored Unshaven,Yellow,Robot,Black Holes T,Scumbag,Baby's Bonnet,Gold Stud,https://lh3.googleusercontent.com/AgWwH6tQ0C2f1B8iGcTsrVj9ceB-glN68mnsIwi96aMzLiuhI8EIVu4bwQfnHY10IPbgzhm6ZMH702DlzUdrBwlIlfWfK3Udlv94YQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:32:11.552285
322,BoredApeYachtClub4088,85.01,113.51000000000002,underpriced,Grin Multicolored,Orange,Brown,Biker Vest,Laser Eyes,Fisherman's Hat,,https://lh3.googleusercontent.com/gzGh4b5_btspgo6WiG22p9XF25trFrHSxO6X1EN3ucH9OCOnoGhTn4WN59Hgg5H07SteVnABIXWVq82GAo-6T3HT4gT544fdubWFnQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:32:13.454364
323,BoredApeYachtClub4090,188.0,157.66899999999998,overpriced,Bored Unshaven Pipe,Purple,Dmt,Guayabera,Robot,Cowboy Hat,,https://lh3.googleusercontent.com/rdX0DEF0WlSdp4ZbL0pFu0OnUw7cYP1pKzZnXqhyjhEeP7VaXFFo3Wqgp2hAuCLF3p_YjxygRSidv_h7dvtjlfIeqMGxOtdg3-o1Sw,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:32:16.601075
324,BoredApeYachtClub4091,73.12,73.08949999999997,overpriced,Bored Party Horn,Yellow,Dark Brown,Lab Coat,Closed,Bowler,,https://lh3.googleusercontent.com/MFpdjvAU1e_91EB5M7oq5dCHe9lF2TyDRNgLzUgKrJPA8K4Gqn2ntNLBa34NabmqMI8mtwoOurQRrB7N8I1wKIeK3VRfXXsTCcv1,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:32:18.259971
325,BoredApeYachtClub4092,73.12,82.99699999999999,underpriced,Bored Cigarette,Purple,White,Lumberjack Shirt,Sad,Girl's Hair Short,Silver Stud,https://lh3.googleusercontent.com/Yz4wkG0MFPizYvps7l5iOLTOBAH3jIGjOmzGXIbfgMleOHsyhHpT8oKWVO4rpBJn5jEx08_DdWPJuOy8sl0c9A7L_7LqHPtwBeAnGQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:32:19.963515
326,BoredApeYachtClub4094,73.12,85.86799999999998,underpriced,Phoneme  ooo,Aquamarine,Brown,Caveman Pelt,Hypnotized,,Gold Stud,https://lh3.googleusercontent.com/alMWZNYpLY2a93zBacYWJ8pGf2Td0r325B3fBRCgOF6kphyRONlfolHWaJ8Mgkzy3FVDE6GBPs4-Ib1Og1zUnW8pbOKZqTSL8JQH,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:32:23.120696
327,BoredApeYachtClub4101,95.0,86.30749999999998,overpriced,Bored Unshaven,Orange,Noise,,Bored,,,https://lh3.googleusercontent.com/m9qGq1q4f3rLp8fzJ_j43QF4gXFyikbJHfGAWlOkGzzQX907yXbol4kuuGjJncDztjL9iBiAnposjg_Umz6c5EbIThEWjCn80FRE66M,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:32:34.836961
328,BoredApeYachtClub4108,78.88,99.38100000000001,underpriced,Bored Cigarette,Orange,Dark Brown,Black Suit,Bored,Bayc Hat Black,,https://lh3.googleusercontent.com/vkEDWlfPJ1SXn38jSi_fq4VMWX3xrADVPTWWERmZWzm_h5jXqMO8pB68oYbhe8IULcvjomawkQrbUtoUfRbRciOhR97OLcEa3B4WgQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:32:45.966496
329,BoredApeYachtClub4110,73.12,100.72449999999996,underpriced,Bored Cigar,Orange,Dark Brown,Hip Hop,Eyepatch,Irish Boho,,https://lh3.googleusercontent.com/G8R0duySUA5_iNoC6-usUEbeXLUCBImSFchuRdKWxfij6vzMvEwzYFrQR3kBkK-1vrxOqi2Q5dVIiepwr5fdnKEF8z3mIqmRlBugnCM,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:32:49.123505
330,BoredApeYachtClub4114,73.12,84.49099999999996,underpriced,Bored Party Horn,Yellow,Golden Brown,Bandolier,Robot,Fisherman's Hat,,https://lh3.googleusercontent.com/gu_U78GHBhy4vAnagEjirsVwKkFxC7XgOGVrBMFyweu8pbMH2UCUcRmC3JwE4VHUZm0Cl9Bg1MlNEO8hQCLH2a9eXmwV8DNQeSnycQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:32:55.528122
331,BoredApeYachtClub4115,73.12,77.087,underpriced,Bored Unshaven,Orange,Brown,Navy Striped Tee,Holographic,Bunny Ears,Silver Stud,https://lh3.googleusercontent.com/zNIpZPb5Ali5h-IgaOUujFl4h8qq8hqFX_-wHVQGtHnSy0rfXAX8iCPTXtloMrES1DiXsV2HE62Uv5c0wcTzMmrtx6SRVRk-UlJ7qA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,BoredApeYachtClub,2022-01-15 17:32:57.074060
